id,tweet,label
4992,Vaccine trials for #coronavirus could end early if results are overwhelmingly positive or negative reports Fauci. https://t.co/wb5vdg1eY3,real
3661,#IndiaFightsCorona: Five States of Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu contribute 61% of the total active cases. Details : https://t.co/SV9pldszyw #StaySafe #IndiaWillWin https://t.co/5l3VeOJAu3,real
500,#CoronaCheck: Are Victoria's recent #COVID19 outbreaks related to the Black Lives Matter protests? #qanda #factcheck https://t.co/x7dXUHRUcD #coronavirusfacts,fake
5767,Taken together these three parameter changes result in reduced projected COVID hospitalizations and no significant change in projected deaths.,real
1752,???Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.??�,fake
4146,#IndiaFightsCorona With high number of sustained recoveries India surges ahead with highest single day RECOVERY. Nearly 75000 discharged in the last 24 hours. #COVID19 https://t.co/hd9qPQZj3o,real
4889,RT @PIB_India: #CoronaWatch ◾ 2647663 total confirmed cases ◾ 1919842 cases cured/recovered ◾ 30041400 samples tested Here's the…,real
3891,@Fmohnigeria has confirmed 10 new cases of #COVID19 in #Nigeria Of the 10 new cases 3 are in the Federal Capital Territory and 7 are in Lagos 9 out of the 10 cases have travel history outside Nigeria in the last one week. The 10th case is a close contact of a confirmed case https://t.co/Bm557clqL0,real
454,FDA warns no more use of #hydroxychloroquine to treat #COVID19. https://t.co/ZGMZaOUc69,real
107,As of today there are 23917 active #COVID19 cases in #Mumbai District #Maharastra: https://t.co/6CcqIYgbXL @MoHFW_INDIA @drharshvardhan @DrHVoffice @MantralayaRoom #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdatesInIndia #Coronavirus #CoronaVirusUpdates #CoronavirusPandemic https://t.co/k6ICon5kZ6,real
2325,Update from the @minhealthnz Today there are no new cases of COVID-19 to report.​ ​ Our total number of active cases is 21. It has now been 85 days since the last case of COVID-19 was acquired locally from an unknown source.,real
3519,Japanese Nobel laureate Tasuku Honjo declared that coronavirus is man-made and is created by China.,fake
3977,We generally report deaths on the day that a state reports them but some states also make a dataset of deaths by date available. In our research we’ve found the 7-day averages of these numbers are quite similar. We’ll have a blog post with details soon.,real
4459,#CoronaVirusUpdates #IndiaFightsCorona Union Govt. releases Rs. 890.32 cr as II installment of #COVID19 Financial Package to States/UTs. https://t.co/fwbF2QY4fW @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @COVIDNewsByMIB @CovidIndiaSeva,real
1006,Donald Trump fails to distinguish between younger and older students and coronavirus risks. Early studies suggest older teens can catch and spread COVID-19 much like adults. https://t.co/hDLIVcUzSY,fake
2803,A photo of a man and woman embracing has been shared on Facebook and Twitter alongside a claim that it shows two Italian doctors who died from COVID-19 after contracting the disease from the patients they treated.,fake
1475,The regions in the US as defined by the Census are not the same size. The South has twice as many people as the Northeast where the outbreak was most intense in the spring. 200+ million people live in the regions where cases are growing quickly. https://t.co/Nekg3CZ3FK,real
5820,#IndiaFightsCorona: A total of 89706 new cases have been reported in the last 24 hours of which Maharashtra has alone contributed more than 20000 and Andhra Pradesh has contributed more than 10000. 60% of the new cases are reported from only 5 States. #StaySafe https://t.co/MkFAqyyxqu,real
6347,Special envoy at WHO Dr David Nabarro says 'when people mix and don't bother with face masks the number of cases of #COVID19 doubles every two days' and adds no country in Europe is currently at that stage. Latest: https://t.co/SbuXC4QTYX https://t.co/jhAqXSeHWi,real
1502,"@FatherBob A more pointed analysis in first paragraph @FatherBob ""Hydroxychloroquine, the anti-malarial drug Donald Trump is taking to prevent Covid-19, has been linked to increased deaths in patients treated with it in hospitals around the world, a study has shown.""
https://t.co/IWdarfHEug",fake
1162,Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.,fake
3207,Acc to @BiharHealthDept till 23 July there have been 337 #COVID19 cases in #Sitamarhi district of #Bihar of which 204 have recovered and 130 are active cases. #COVID__19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/3vOGPTSOCO,real
305,Indian media outlets claimed that a man in Madhya Pradesh's Khargone passed away from COVID-19.,fake
2628,@lesamitchell @kmedved @kenpomeroy It is... quite a thing in the data trenches. We have to update state descriptions 20-30 times a day,real
2596,Photo shows packed beach of re-opened Jacksonville Beach on CNN.,fake
5900,#CoronaVirusUpdates: #COVID19 testing status update: @ICMRDELHI stated that 062454254 samples tested up to September 18 2020 0881911 samples tested on September 18 2020 #StaySafe #IndiaWillWin https://t.co/woTsjKCV4D,real
954,Similar arrangements are being investigated in Rotorua but in the meantime the confirmed case has been transferred to the Jet Park hotel. ⁣ ⁣,real
5704,Spread of the virus that causes #COVID19 during and after a college spring break trip to Mexico led to an outbreak that resulted in 64 confirmed cases. Learn how a university and public health department worked together to control the outbreak in @CDCMMWR: https://t.co/aRDudX93Dz https://t.co/vvBbqdfLBp,real
4623,_A video allegedly showing Canadian Prime Minister Justin Trudeau???s wife in a hospital bed urging people to stay home to avoid ending up seriously ill with the novel coronavirus has been shared thousands of times on Facebook and Twitter._,fake
938,"Masks can be effective in stopping the spread of #COVID19 but they're no ""magic ingredient"". Here's what the experts say: https://t.co/VvtjCr9FVs #qanda #factcheck #coronavirusfacts #datoscoronavirus",fake
5786,A doctor in the Wuhan hospital was seen collapsing and later lost his life as a result of being infected from the coronavirus 2019-nCoV in front of patients and hospital staff.,fake
672,A video accompanying a claim shows bodies being removed from a hospital in Iran during the novel coronavirus pandemic.,fake
1337,Russia already has a vaccine to fight COVID-19.,fake
574,Burglars Suffer Corona Crash https://t.co/KQXqwjIEbe #criminals #appeal #crook #burglars #breakin #goingbust,fake
4265,RT @WHOAFRO: 🤔Is it safe for a mother to breastfeed if she has #COVID19? 🤱🏿Yes! Continue breastfeeding your baby even if you are infected…,real
4138,"@ArvinderSoin When we need lockdown we use to ""Thali bajaav"" When Doctors need PPE kits govt say ""drink cow urine"" When we need sanitizers govt says ""use cowdung cakes"" When we need financial support Govt says ""we r top at GDP"" When we say India is getting worest govt says ""kill Muslims"" &amp;..",fake
423,Our total number of confirmed cases of COVID-19 is now 1172 which is the number we report to the World Health Organization.,real
599,The coronavirus disease is caused by a bacterium that in turn causes thrombosis. Moreover these bacteria get stronger under the influence of the 5G waves.,fake
3692,Chinese court gave permission to kill 20000 patients infected with coronavirus.,fake
2458,India’s confirmed case count rises to 11.1 lakh as the country records a single-day jump of over 40000 new infections. Human trials of Covaxin India’s potential vaccine against COVID-19 begin today in the All India Institute of Medical Sciences. #COVIDー19 #CoronavirusFacts https://t.co/sxOvuZrtQS,fake
863,Video shows doctors and nurses turning their back to the Health ministry of Spain as he arrives to a Hospital.,fake
6168,170 new cases of #COVID19; 39-Lagos 29-Kano 24-Ogun 18-Bauchi 15-Kaduna 12-FCT 12-Sokoto 8-Katsina 7-Borno 3-Nasarawa 2-Adamawa 1-Oyo 2558 confirmed cases of #COVID19 in Nigeria Discharged: 400 Deaths: 87 https://t.co/oy3zTQ1hAy,real
6300,Treatment with statins was associated with a reduced risk for a severe or fatal COVID-19 a meta-analysis of four retrospective studies suggests. https://t.co/Ur68SuQlk2 https://t.co/aZJ1cyA5fH,real
5667,Ophthalmologist fears for his patients’ “untoward morbidityas they delay care due to #COVID19. https://t.co/TKuRP8lZ0h,real
2562,"Renowned scientist whistleblower reveals that the Corona Virus was created by the Chinese government as a bio-engineered weapon. She is so brave! May The Lord protect her! Outside of Tucker Carlson, the mainstream media refuses to report this! https://t.co/1m8kQv353I via @YouTube",fake
1102,We should have a rudimentary website and more sustainable process going in the next day or so thanks to dozens of volunteers. We've hit pause on adding new people to the effort but we will start bringing more in as we smooth the workflows and have easier ways to plug in.,real
3672,"In 2012, a team of Dutch scientists identified and froze 51 antibodies that worked against SARS. One of them has been shown to be able to neutralize the virus that causes COVID-19. https://t.co/G0ea6I4E4v",fake
4535,Daily numbers from Texas included a backlog of 8000 COVID-19 cases. We removed the historical count from the daily value for trend consistency but have included them in our cumulative numbers on the website. https://t.co/W2Q4CGocJU,real
5761,Since 4/4/20 Italy hasn't registered any new cases of the coronavirus.,fake
526,As of June 30: More than 2.5 million #COVID19 cases have been reported in the U.S. with 40 states and jurisdictions reporting more than 10000 cases. See how many cases have been reported in your state or county here: https://t.co/wiuFBKR3Uh https://t.co/T4CXMt3pCk,real
729,Angela Rayner says the government's figures show an average of 62000 coronavirus tests are conducted daily and asks how the Prime Minister can explain this. PM insists tests are up to 240000 a day this week. Follow #PMQs live: https://t.co/Z3vlMLXetQ https://t.co/EFNjvIrd5m,real
6389,#DYK? You may spread #COVID19 even if you do not have symptoms. If your health department tells you that you have been exposed do your part to #SlowtheSpread. Any info you share with the health department is confidential. Learn more about contact tracing: https://t.co/9ZN2zYTaud https://t.co/niQNR1ljyq,real
4943,Of the 13 states that reported over 400 cases 9 of the them are in the south. https://t.co/rS0B0v3dOz,real
3445,A correction. Missouri recently changed the way they reported cases. We followed their change but mistakenly used the older method today which initially made it seem like the state had more cases. We regret the error.,real
4337,Azithromycin and ivermectin are efficient medicines to cure COVID-19.,fake
1632,Colorful bio-engineered bacteria could end fashions obsession with toxic dyes #Future #Futures #Futurism #FutureNow #FutureTrends #Business #Facebook #Google #Science #Education #News #Covid19 https://t.co/D1T5mI712L,fake
4472,This is the state of things now. (Note that OR KS KY LA PA NH and RI did not report any new cases today.) https://t.co/hgR7FfanYk,real
1444,Advice about coronavirus prevention and remedies allegedly from Stanford Hospital.,fake
75,Brazailian parliament went to a hospital that should take in COVID19 patients and found it was empty.,fake
2449,As of 3/7/20 Tanzania and Zambia had confirmed fist cases of the new coronavirus.,fake
2497,@anak2422anak #UttarPradesh Govt. has decided to impose stricter lockdown on weekends as a measure to control coronavirus spread during the month of July. Kindly contact your district surveillance officer and share the details of your trip.,real
1032,"???Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.??�",fake
478,"#Feeling #worried about the #coronavirus. Take the #homeopathic #remedy Arsenicum 30C once if there are many #cases in your #area, and you will #feelbetter. It might even keep you #safe.",fake
3274,Communicating prevention messages is critical to slowing spread of COVID-19. “The first step... is to get to know all of the partners involved” says CDC’s Maggie Silver. Read about communication partnerships she supports as part of the #COVID19 response: https://t.co/5WF5Qm4ydp. https://t.co/CGDYd0ahke,real
5694,"Salwar Baba Ramdev admitted to AIIMS, taking over dose of cow urine to avoid corona virus",fake
3321,As of today districts with highest no. of active #COVID19 cases in #Gujarat are: ▪️ #Surat: 3545 ▪️ #Ahmedabad: 3329 ▪️ #Vadodara: 861 ▪️ #Rajkot: 753 ▪️ #Mehsana: 444 #COVID #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/C5IYCxbEzk,real
5118,350 new cases of #COVID19; Lagos-102 Ogun-34 FCT-29 Borno-26 Kaduna-23 Rivers-21 Ebonyi-17 Kwara -16 Katsina-14 Edo-10 Delta-10 Kano-10 Bauchi-10 Bayelsa-9 Imo-8 Plateau-4 Ondo-3 Nasarawa-2 Gombe-1 Oyo-1 11516 cases of #COVID19Nigeria Discharged: 3535 Deaths: 323 https://t.co/hiWLGxMLLr,real
2817,"@WhatTheBit no, but there is 7 different coronavirus that we know of

MERS-CoV, SARS-CoV , SARS-CoV-2 (Covid19)
and 229E(also infects bats), NL63, 
OC43 (also infects cattle) and HKU1
the last 4 coronavirus are so common its likely EVERYONE will have caught it in their lifetime",fake
306,#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases (till 23 September 2020 8 AM) ➡️States with 1-20000 confirmed cases ➡️States with 20001-140000 confirmed cases ➡️States with 140000+ confirmed cases ➡️Total no. of confirmed cases so far https://t.co/0b55TnqVRH,real
6286,Prime Minister Boris Johnson says a class should only self-isolate if they have come into contact with somebody in school who has tested positive for #COVID19 and adds classes shouldn't be sent home until the results have been received. https://t.co/5RBbdr4R0U https://t.co/sdmNcVnGFG,real
4035,“Confirmed cases” of the novel coronavirus or 2019 nCoV were recorded at the Philippine Bank of Communications (PBCom) Tower in Makati City according to a message that circulated Friday Jan. 24.,fake
5865,Compilation Of Celebrities Singing ‘Imagine’ Somehow Actually Worse Than Global Outbreak Of COVID-19: https://t.co/DhE8GZaJcc https://t.co/3IyyPfx74B,fake
4074,Dad would rather get coronavirus than fist-bump https://t.co/V6enPsXUH3 https://t.co/6iJ2NBAynt,fake
592,"The workers who worked between the 1990 and 2020, have the right to receive the *benefit of ₹120000 from Ministry of Labour and Employment*. Check if your name is in the list of the people who have the rights to withdraw this benefits.",fake
1573,The Freely Filtered podcast hosts discuss the knowns and unknowns of COVID-19’s impact on the kidney. https://t.co/2yD6d7DD45 https://t.co/8qjsiD0Dfl,real
2390,Have deleted the video as someone updated that the case was investigated by local Police &amp; this guy is unwell for last few years. He was later taken to Indus Hospital &amp; his Corona test came negative. Though the way that person was left unattended at footpath was really painful.,fake
1140,Note: The 15 deaths reported for Lagos State on 23rd July include previously unreported deaths. A breakdown of cases by state can be found via https://t.co/zQrpNeOfet #TakeResponsibility https://t.co/O9QsvFjRP5,real
465,Coronavirus: Travel and hospitality stocks hit by fears of second national lockdown https://t.co/2o6EEoUDzp,real
1780,"@alexharv074 @Covid19Crusher I know that Chloroquine is used in cases of malaria when hydroxychloroquine may not be effective.

Injectable Quinine is used when both cq/hcq will not if it becomes cerebral malaria. (Blood brain barrier.)",fake
5041,PPE shortages are so dire that nursing homes are turning to Etsy. https://t.co/wZpJFGKKl9,real
324,Iranians have published a report saying that coronavirus is a biological warfare.,fake
2827,.@PressSec says @realDonaldTrump never downplayed the virus. He expressly said that he did. https://t.co/ZFGtnXMadB #coronavirus #WoodwardTapes https://t.co/gfMa7e4qkf,fake
4313,“Our primary strategy is to work with affected states in identifying #COVID19 cases and their contacts for prompt isolation and treatment as required. We are utilitising a @SORMAS_open software for real-time collection and analysis of data on #COVID19Nigeria” ~ @Chikwe_I https://t.co/IxOwXgVHIc,real
4372,"Britain's economy is ""less weak"" than previously expected but a recent rise in COVID-19 cases could take its toll on activity the Bank of England says https://t.co/BE5QPzQw8M",real
2070,Our daily update is published. We’ve now tracked 3.2 million tests up 161K from yesterday a noticeable uptick from the April avg of ~145k tests. Note that we can only track tests that a state reports. And not all states report all tests. See: https://t.co/PZrmH3TKeq,real
6414,States like New York Illinois and California have been vocal in their demands for funding to bail out their pension systems which were failing long before the COVID-19 outbreak and other programs that aren’t related to this crisis.,fake
5285,Therefore if there is a dip in oxygen saturation (SpO2 &lt;95%) in anybody the person concerned should be provided immediate medical attention for proper diagnosis: https://t.co/HtiPH32yBo #COVID #COVIDー19 #COVID19India #Corona #coronavirus #CoronavirusIndia #CoronavirusPandemic,real
2859,"Coronavirus vaccines will change recipients' DNA and ""the Covid-19 vaccines are designed to make us into genetically modified organisms.""",fake
4808,Many COVID-19 treatments may be associated with adverse skin reactions and should be considered in a differential diagnosis new report says. https://t.co/GLSeYX2VDq,real
1539,Coronavirus: UK excess deaths could hit peak levels 'by November' without action https://t.co/IqhkciFprG,real
2373,Since then the number of #COVID19 cases has increased more than fivefold to 17.5 million and the number of deaths has more than tripled to 680000-@DrTedros https://t.co/GOIe2r04hz,real
6062,The Brazilian National Congress approved a law which demands you to wear maks inside your house during the COVID-19 pandemic. Police officers will be allowed to enter your house to verify if you're wearing a mask or not.,fake
636,245 new cases of #COVID19; 131-Lagos 16-Jigawa 13-Ogun 12-Borno 9-Kaduna 9-Oyo 9-Rivers 9-Ebonyi 8-Kano 7-Kwara 5-Katsina 3-Akwa Ibom 3-Sokoto 2-Bauchi 2-Yobe 1-Anambra 1-Gombe 1-Niger 1-Ondo 1-Plateau 1-FCT 1-Bayelsa 7261 cases of #COVID19 in Nigeria Discharged: 2007 Deaths: 221 https://t.co/ITAGBMdXtB,real
921,Local Man Appoints Himself World’s Foremost Expert On Coronavirus https://t.co/ivHU3mjrEX,fake
559,Our partner the @CEPIvaccines is supporting 9 candidate #COVID19 vaccines that will be made available to the COVAX facility if successful 7 of which are in clinical trials. We’re also in discussions about 4 other promising vaccines-@DrTedros,real
298,#SwasthaBharat National telemedicine service completes over 1.5 lakh consultations. https://t.co/sAJutQcAEW,real
318,Vila Formosa's cemitery in São Paulo Brazil is opening graves to cause panic on population but there are no burials. The graves remain open.,fake
4296,A doctor from Kasturba Hospital suggested to not wear masks all the time because otherwise it could cause death.,fake
5712,The owner of the Indian jewellry group Joyalukkas died due to COVID-19.,fake
5443,One thing to note about hospitalization data: New Jersey Illinois and California are all including different sets of people in their numbers. We are reporting the *lower* numbers where they are available (as in CA which breaks out confirmed and suspected COVID-19 cases).,real
6360,Donors must go deep into the exceptional funds they have approved to address #COVID19 in all its dimensions. Without mobilization of these exceptional resources the amounts I mentioned will never be reached &amp; it is essential that they are reached. - @antonioguterres https://t.co/11fcKxIMJS,real
3705,"For our #coronawarriors
#CoronavirusIndia #IndiaFightsCorona 
@narendramodi 
We are United , and we will fight against such #ChineseVirus 
#ChinaIndiaFaceoff #BoycottMadeInChina #BoycottChineseProduct 
Are u with me?! https://t.co/B6M4WT1ece",fake
6184,#IndiaFightsCorona: 10 States/UTs account for 83% of the deaths in the last 24 hours due to #COVID. Maharashtra reported 392 deaths followed by Karnataka and Uttar Pradesh with 83and 77 deaths respectively. Details : https://t.co/rTcdrvolsY #StaySafe #IndiaWillWin https://t.co/mVG3SA9fIt,real
4598,Claim that according to the New York Times US ballistic-missile submarine USS Tennessee has eight confirmed cases. Since the submarine was on a mission for 119 days it indicated that the virus was originated from the US.,fake
4044,Cumulative hospitalizations up to 22303 still largely driven by New York. California is now second in hospitalizations Louisiana third.,real
1521,Trump said increased testing has led to more cases. Halting testing wouldn’t eliminate COVID-19 cases. It would conceal them and could fuel an even greater crisis. https://t.co/oJkgUAjYSc #TulsaTrumpRally,fake
4081,108 new cases of #COVID19 have been reported; 78 in Lagos 14 in FCT 5 in Ogun 4 in Gombe 3 Borno 2 in Akwa Ibom 1 in Kwara 1 in Plateau As at 11:30 pm 23rd April there are 981 confirmed cases of #COVID19 reported in Nigeria. Discharged: 197 Deaths: 31 #TakeResponsibility https://t.co/cq7STlnHGJ,real
5353,We're fighting the #COVID19 misinformation infodemic one issue at a time. Join us and get the latest issue of #CoronaCheck straight to your inbox every week: https://t.co/12LsCeUBPj #qanda #factcheck https://t.co/F4FyS2z5C1,fake
2397,"Testing for Covid-19 can return a positive result due to a cold or flu, or having received the flu vaccine in the past",fake
1815,Renowned cardiac surgeon Dr Devi Shetty has issued a list of 22 suggestions to be followed for one year to protect oneself against coronavirus.,fake
3202,This month’s blood disorder webinar will discuss #COVID19 associated VTE risks and considerations. Pre-register now and join us September 17 at 2 p.m. ET: https://t.co/GUDbPY0X9d. https://t.co/bwBHKKHTV3,real
784,As the Republican National Convention nears here's a round up of recent claims from @realDonaldTrump and other Republicans on COVID-19 the economy and more. https://t.co/4hJvlbdQLx https://t.co/HG51lMModL,fake
2376,Ramakrishna Hospital is sealed after its staff tested Covid-19 positive.,fake
141,#IndiaFightsCorona Health Ministry reviews COVID Management &amp; Response in 15 districts across 5 States exhibiting high caseload and fatality.,real
4371,Says as president he has ???total??� authority to re-open states amid the COVID-19 pandemic.,fake
1746,Panic and fear might be limiting human reasoning and fueling hoaxes about coronavirus: https://t.co/hwaGR0Mv7a via @factchecknet #coronavirusfacts #DatosCoronavirus,fake
4591,"The underlying cause of death is the condition that began the chain of events that ultimately led to the person’s death one expert said. ""In 92% of all deaths that mention COVID-19 COVID-19 is listed as the underlying cause of death."" https://t.co/8kPHIWVg5Y",fake
48,There are currently 4927 people in managed isolation and quarantine. Our current effective capacity is 7126. This gives us an excess capacity of 2199. Over the next week we are projecting 3590 arrivals and 2699 departures from our facilities.,real
265,More detail on this from one of @COVID19Tracking's sharpest observers @jordan_zino from @GavinNewsom's livestream. https://t.co/l2s3AloB28 https://t.co/oZuw8XckHd,real
538,Coronavirus: $7trn could be lost to world economy due to pandemic says OECD https://t.co/h9obqjyxRM,real
5327,Testing remains down. Most of the decline in the 7-day average for tests completed is in the South. This kind of decline is not what we saw from Northeastern states as they emerged from their intense outbreaks in the Spring. https://t.co/jGd4dHRfWF,real
3122,Coronavirus dies in 26-27 degrees temperature according to UNICEF.,fake
4334,Government announces four more weeks of lockdown for Britain and 44 more weeks of lockdown for Priti Patel https://t.co/MMFHqZs7Lo https://t.co/6chp0uA0gS,fake
4635,176 new cases of #COVID19Nigeria; FCT-40 Lagos-34 Plateau-26 Enugu-14 Delta-12 Ogun-12 Ondo-9 Oyo-8 Ekiti-6 Ebonyi-4 Adamawa-2 Nasarawa-2 Kwara-2 Rivers-2 Edo-1 Osun-1 Bauchi-1 55632 confirmed 43610 discharged 1070 deaths https://t.co/9zY4P3c985,real
3455,Shanghai and Beijing had no cases of coronavirus.,fake
2630,Allergic rhinitis and asthma may increase risk of severe COVID. https://t.co/kjhigbQ68y https://t.co/nrkk864T66,real
2865,"About 8% of population ""may be infected and have antibodies"". The ""vast majority"" of people are still vulnerable to the disease says Sir Patrick as he warns that most people in Britain are still in danger of contracting #coronavirus. Live updates here: https://t.co/N2tOTQ6zuh https://t.co/drmAv7kmBA",real
3696,COVID-19 tests can be purchased to do the test at home with sanitary guarantees.,fake
3956,Older adults &amp; people w/ severe chronic health conditions: If #COVID19 starts spreading in your community take extra measures to put distance between yourself and other people. Keep away from others who are sick avoid crowds &amp; wash your hands often. https://t.co/SlDrVXXfCz https://t.co/i84LYdvvdH,real
544,Princess Cruises offers Navy tips on Coronavirus https://t.co/Xap8rTEwcv,fake
1082,Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad Maharashtra India.,fake
4468,A Nigerian In Germany Has Developed A COVID-19 Herbal Cure,fake
5633,As at 08:00 pm 1st April there are 174 confirmed cases 9 discharged 2 deaths For a breakdown of cases by states- https://t.co/zQrpNeOfet Currently; Lagos- 91 FCT- 35 Osun- 14 Oyo- 8 Ogun- 4 Edo- 4 Kaduna- 4 Bauchi- 3 Enugu- 2 Ekiti- 2 Rivers-1 Benue- 1 Akwa Ibom- 5,real
1033,#IndiaFightsCorona: India’s cumulative tests reach nearly 3.9 crore today. 924998 lakh tests were conducted in last 24 hours across the country. This has spurred the total tests to 38576510. India's total #COVID19 recoveries have surpassed cross 2.5 million today. https://t.co/gHNe5l7p57,real
2762,RT @NIOSH: Fire management agencies should encourage personnel to self-monitor for symptoms of #COVID19. #Firefighters who have symptoms sh…,real
4916,Our updates is published. States reported a record number of tests (831k) and cases (71k). At 977 the reported death count is the highest since May 29. Patients hospitalized with COVID-19 rose to a level we haven’t seen since April 23. https://t.co/wiybSfnetX,real
5715,New York hospitals treating coronavirus patients with vitamin C.,fake
4495,There is no one in New Zealand receiving hospital-level care for COVID-19.​⁣ ​⁣ Yesterday our laboratories completed 1824 tests. That brings the total number of tests completed to date to 428600. ​ Our seven-day rolling daily average of tests is 2053.,real
2143,All deaths by respiratory failure and pneumonia are being registered as COVID-19 according to the Civil Registry website.,fake
2913,One other case that is likely linked to the cluster is still being investigated. We have undertaken over 30000 tests in the last 48 hours. 38 people linked to the cluster are now in government managed quarantine as a precautionary measure.,real
2737,#IndiaFightsCorona: With Indian Startups coming forward we've been able to deploy large number of indigenous kits wherein they have brought down costing of #COVID tests. RT-PCR Testing kits cost around Rs. 2000 in March; now it is Rs. 300 @ProfBhargava DG @ICMRDELHI https://t.co/RkvUDprntI,real
2725,CDC and public health authorities have implemented aggressive measures to slow and contain transmission of COVID-19 in the US. Read the new @CDCMMWR report summarizing measures taken and preparation for possible spread: https://t.co/11CDwiQVbx. https://t.co/Pk9udVCoh4,real
3160,Yesterday our laboratories completed 626 tests bringing the total number of tests completed to date to 281609. Lower testing volumes are regularly observed over holiday weekends.,real
5195,Wetherspoons has revealed a total of 66 members of staff have caught #coronavirus since the pub chain reopened https://t.co/iKfqMLqfDA,real
3361,Police caught 7 Muslims who were spreading coronavirus in Delhi.,fake
2940,#COVID19 testing is done free of cost at Govt Labs. The maximum cost of #COVID_19 test at a Pvt. lab in #Jharkhand is fixed Rs 2400 which also will include charges of picking and transportation of samples its documentation and reporting. #COVID__19 #COVID #COVIDー19 #Corona https://t.co/MCew3dSsfn,real
3252,That said some states like Maryland have begun to separate out confirmed and probable deaths. This method of reporting looks like the best path forward to allow for comprehensive accounting. https://t.co/JBLHPyUAwM https://t.co/oRDLnMYczg,real
1558,Reported deaths were quite low—979—as they have been on Sundays and Mondays in recent weeks. In this dataset which does not include 5178 probable COVID-19 deaths reported by New York City but not New York State we've tracked 74270 deaths. https://t.co/UR6jPlo3wh,real
3597,We also need a nationwide effort to validate these tests. Spain learned that tests provided by Bioeasy had very low sensitivity and had to return their purchase. https://t.co/uwqKXSvG9I,real
3909,NIH investigates the usefulness of blood thinners in COVID treatment. https://t.co/0vqwFWRB7D https://t.co/kjELro9BFG,real
3732,If you are not a carrier of the virus surgery masks should be worn inside out.,fake
2200,The steep rise in #COVID19 Recoveries indicates that India's collaborative graded and evolving response strategy has borne results.,real
1395,For six weeks we've been tracking COVID race and ethnicity data. Not all states report all the data but we know this: At a minimum 21750 Black lives have been lost. And just look at the counties with the highest death rates. https://t.co/hTyV0MA5tA https://t.co/Xk3x77QX7z,real
3620,Boiled sumac cures COVID-19.,fake
1975,As at 11:30 pm 24th April: Lagos-657 FCT-138 Kano-73 Ogun-35 Gombe-30 Katsina-21 Osun-20 Edo-19 Oyo-18 Borno-12 Kwara-11 Akwa Ibom-11 Kaduna-10 Bauchi-8 Delta-6 Ekiti-4 Ondo-3 Rivers-3 Jigawa-2 Enugu-2 Niger-2 Abia-2 Zamfara-2 Sokoto-2 Benue-1 Anambra-1 Adamawa-1 Plateau-1,real
510,Ministry of Home Affairs in India has directed people to not post anything related to coronavirus.,fake
4670,RT @PIB_India: Over 42 thousand samples tested so far; 123 labs are functional 49 private labs have been given clearance 399 patients hav…,real
969,If you've been following this account you know we've been tracking The California Situation. The state is completing barely 2k tests a day but has a 57k test backlog. What's going on? https://t.co/xUeVSeCIlk,real
988,Democrats to blame for Covid-19 related deaths. They control the drugs against the virus.,fake
1391,Sri Lanka's IDH issues set of instructions to follow to protect from Covid-19 infection,fake
299,RT @PIB_India: Nearly 9 lakh (899864) tests have been conducted in a single day the highest tests/day so far: Secretary @MoHFW_INDIA at…,real
1754,".@GovRonDeSantis claimed: ""I would do press events in May I would never be asked about coronavirus.'' Press conference transcripts show his claim is False. https://t.co/2L2QxH0M45 https://t.co/XkRpcVQJXC",fake
4649,Scientists find a parasite in the White House https://t.co/PZTTpTjNDg #donaldtrump #whitehouse #pandemic #who #parasites,fake
3451,"Expert in outbreak medicine and SAGE adviser Prof Calum Semple says it's a ""very positive move"" for the government to adopt the 'stay at home if you can' message and adds the Eat Out to Help Out scheme was ""bordering on experimental"". #KayBurley https://t.co/I0Ya5YFTvZ https://t.co/qLxMjLNYks",real
546,#WearAMask to help slow the spread of COVID-19. When selecting a #mask you have many choices. Avoid masks made of materials that make it too hard to breathe allow #COVID19 particles to escape or are intended for healthcare workers. Learn more: https://t.co/iOQv5OMdKA. https://t.co/S4e107SVgj,real
4769,Arizona's cases are declining and although testing has also fallen the state's current hospitalization numbers are also down which is unequivocally good. Still: the state’s two highest death tolls are Saturday (147) and today (134). https://t.co/34vOeRtNKm,real
5464,Before our update we wanted to show you why we do this. Tracking testing data in the U.S. has been a challenge. The CDC is currently publishing incomplete data that lags several days behind state reports. We collect and clean the state data. Here’s how the two datasets differ: https://t.co/Eu8pbiZ5Rf,real
4603,#COVID19 can be spread by people who do not have symptoms &amp; do not know that they are infected. Cloth face coverings may help prevent people who have COVID-19 from spreading the virus to others. Learn more: https://t.co/jkWwZTxyhs. https://t.co/DUF4TpK9wj,real
